similarity,sbom_a,sbom_b,shared_count,shared_weight
0.22919484511973356,20250502_jumbo_3179_sbom_data.json,20250502_jumbo_979_sbom_data.json,281,800.8719652701894
0.2281404961654524,20250502_jumbo_3179_sbom_data.json,20250327_1532_sbom_data.json,319,937.5677336725619
0.2278123228426779,20250502_jumbo_3179_sbom_data.json,20250307_82_sbom_data.json,328,996.2676332295287
0.22333435751784617,20250302_1466_sbom_data.json,20250315_1483_sbom_data.json,246,734.2970074883613
0.22310077563148958,20250502_jumbo_13314_sbom_data.json,20250302_1466_sbom_data.json,227,672.0845596437958
0.21095591600826016,20250407_203_sbom_data.json,20250302_1466_sbom_data.json,162,488.41368358975666
0.21068074264156242,20250320_100_sbom_data.json,20250214_449_sbom_data.json,133,391.15147056703296
0.2095770706458077,20250215_283_sbom_data.json,20250302_1466_sbom_data.json,230,686.3604739518152
0.2073684208265942,20250419_491_sbom_data.json,20250214_449_sbom_data.json,149,426.04196783571996
0.20666012947092777,20250323_91_sbom_data.json,20250327_1532_sbom_data.json,260,758.1009424281217
0.20485617586839147,20250316_1292_sbom_data.json,20250402_1511_sbom_data.json,79,272.01880493838394
0.20342019887406212,20250502_jumbo_3179_sbom_data.json,20250502_jumbo_14282_sbom_data.json,172,607.0127339615392
0.20307286813541472,20250308_194_sbom_data.json,20250426_1120_sbom_data.json,324,932.1498898034462
0.20125396748960944,20250502_jumbo_979_sbom_data.json,20250323_91_sbom_data.json,217,615.6012507297215
0.2002879550401417,20250308_194_sbom_data.json,20250301_261_sbom_data.json,318,922.2100337553871
0.19963060577608194,20250502_jumbo_3179_sbom_data.json,20250320_100_sbom_data.json,150,448.7501007940129
0.199295179481413,20250502_jumbo_979_sbom_data.json,20250302_1466_sbom_data.json,227,635.5281984691592
0.1992753741958177,20250502_jumbo_3179_sbom_data.json,20250419_491_sbom_data.json,167,486.76704034998
0.1985327489403481,20250307_139_sbom_data.json,20250302_1466_sbom_data.json,234,660.7012041352409
0.19679803013565067,20250306_550_sbom_data.json,20250319_857_sbom_data.json,192,563.5639511120612
0.19664555115647264,20250306_550_sbom_data.json,20250407_203_sbom_data.json,173,513.036857648164
0.1959549118251856,20250407_203_sbom_data.json,20250315_1221_sbom_data.json,175,521.6219113206345
0.19543821028835384,20250320_100_sbom_data.json,20250323_91_sbom_data.json,119,339.3860996485075
0.19540056562568026,20250502_jumbo_3179_sbom_data.json,20250307_139_sbom_data.json,258,728.9302204516775
0.19515629719522293,20250306_550_sbom_data.json,20250502_jumbo_14282_sbom_data.json,187,561.4903598164068
0.19487408386132554,20250502_jumbo_14282_sbom_data.json,20250315_1483_sbom_data.json,208,628.1245797836209
0.1926544287074461,20250315_1221_sbom_data.json,20250319_857_sbom_data.json,192,563.5639511120612
0.19151152458713366,20250315_1221_sbom_data.json,20250502_jumbo_14282_sbom_data.json,187,562.5889721050748
0.19126889871461358,20250502_jumbo_13314_sbom_data.json,20250407_203_sbom_data.json,173,513.321592732873
0.1907989547766893,20250214_449_sbom_data.json,20250319_857_sbom_data.json,178,501.63468509180706
0.1881519152090145,20250308_194_sbom_data.json,20250327_1532_sbom_data.json,269,771.4814455575286
0.18708756849383995,20250306_550_sbom_data.json,20250412_1423_sbom_data.json,228,653.208518131468
0.18560871973112344,20250412_1423_sbom_data.json,20250307_82_sbom_data.json,296,850.6904964363945
0.1848300563147364,20250419_491_sbom_data.json,20250410_1473_sbom_data.json,136,462.79631577378325
0.18417010057630293,20250412_1423_sbom_data.json,20250315_1483_sbom_data.json,245,708.797942293494
0.18359334538461505,20250502_jumbo_13314_sbom_data.json,20250502_jumbo_14282_sbom_data.json,180,545.0336188534046
0.1833155423820624,20250307_82_sbom_data.json,20250327_1532_sbom_data.json,328,958.0089979995687
0.18315129169075844,20250315_1221_sbom_data.json,20250412_1423_sbom_data.json,226,651.1269854344978
0.18293793814615594,20250302_1466_sbom_data.json,20250301_261_sbom_data.json,280,808.9997768970676
0.1809806721417564,20250217_1561_sbom_data.json,20250317_1341_sbom_data.json,85,330.8674543748727
0.1801419771068961,20250227_1478_sbom_data.json,20250317_1341_sbom_data.json,66,244.03044294240567
